#54044870BCSV 	// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1553.500000
"SPAN",  13.000000
"START WL",1547.000000
"STOP WL",1560.000000
"WLFREQ", 0
"REFL", +3.0
"LSCL",10.0
"RESLN",0.100
"AVG",   1
"SMPLAUTO",      0
"SMPL",       2000
"SMPLINTVL",0.0065
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",1
"MEASWL",0
"SWPSPD",1
"RESPARM", 9435
"FREQPARM", 9435


"[TRACE DATA]"
1547.0000, -76.206
1547.0065, -79.272
1547.0130, -74.235
1547.0195, -79.442
1547.0260, -76.218
1547.0325, -77.969
1547.0390, -75.881
1547.0455, -77.149
1547.0520, -76.438
1547.0585, -77.178
1547.0650, -81.720
1547.0715, -77.301
1547.0780, -77.251
1547.0845, -75.022
1547.0910, -80.381
1547.0975, -79.160
1547.1041, -82.102
1547.1106, -77.292
1547.1171, -75.556
1547.1236, -77.185
1547.1301, -80.450
1547.1366, -78.611
1547.1431, -77.531
1547.1496, -75.693
1547.1561, -78.394
1547.1626, -76.151
1547.1691, -78.336
1547.1756, -75.727
1547.1821, -79.484
1547.1886, -77.127
1547.1951, -78.186
1547.2016, -81.521
1547.2081, -77.591
1547.2146, -75.086
1547.2211, -78.098
1547.2276, -76.886
1547.2341, -80.065
1547.2406, -79.953
1547.2471, -79.085
1547.2536, -75.576
1547.2601, -80.220
1547.2666, -77.394
1547.2731, -77.393
1547.2796, -76.526
1547.2861, -76.935
1547.2926, -76.698
1547.2991, -81.218
1547.3057, -79.856
1547.3122, -76.288
1547.3187, -75.556
1547.3252, -81.734
1547.3317, -76.768
1547.3382, -82.254
1547.3447, -78.750
1547.3512, -76.054
1547.3577, -75.014
1547.3642, -81.880
1547.3707, -77.524
1547.3772, -79.040
1547.3837, -79.192
1547.3902, -76.746
1547.3967, -76.174
1547.4032, -77.817
1547.4097, -78.705
1547.4162, -77.404
1547.4227, -77.171
1547.4292, -76.096
1547.4357, -81.900
1547.4422, -79.320
1547.4487, -76.013
1547.4552, -77.061
1547.4617, -76.949
1547.4682, -77.728
1547.4747, -80.328
1547.4812, -79.547
1547.4877, -75.989
1547.4942, -77.981
1547.5008, -75.897
1547.5073, -78.193
1547.5138, -79.124
1547.5203, -74.792
1547.5268, -76.167
1547.5333, -78.473
1547.5398, -79.036
1547.5463, -80.488
1547.5528, -76.089
1547.5593, -77.494
1547.5658, -76.897
1547.5723, -78.658
1547.5788, -77.305
1547.5853, -79.091
1547.5918, -76.274
1547.5983, -75.715
1547.6048, -78.818
1547.6113, -81.567
1547.6178, -76.808
1547.6243, -78.694
1547.6308, -79.941
1547.6373, -77.009
1547.6438, -79.298
1547.6503, -78.932
1547.6568, -78.305
1547.6633, -75.660
1547.6698, -78.521
1547.6763, -77.241
1547.6828, -80.193
1547.6893, -77.271
1547.6958, -77.606
1547.7024, -77.763
1547.7089, -80.805
1547.7154, -88.643
1547.7219, -76.779
1547.7284, -75.909
1547.7349, -79.037
1547.7414, -78.653
1547.7479, -82.746
1547.7544, -78.047
1547.7609, -75.939
1547.7674, -79.798
1547.7739, -77.086
1547.7804, -77.093
1547.7869, -78.825
1547.7934, -78.878
1547.7999, -78.966
1547.8064, -77.889
1547.8129, -76.715
1547.8194, -78.855
1547.8259, -77.721
1547.8324, -77.036
1547.8389, -81.076
1547.8454, -78.549
1547.8519, -77.037
1547.8584, -76.817
1547.8649, -78.536
1547.8714, -76.512
1547.8779, -79.763
1547.8844, -75.199
1547.8909, -79.094
1547.8974, -74.762
1547.9040, -79.346
1547.9105, -76.711
1547.9170, -76.209
1547.9235, -79.100
1547.9300, -75.932
1547.9365, -75.288
