#54044870BCSV 	// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1553.500000
"SPAN",  13.000000
"START WL",1547.000000
"STOP WL",1560.000000
"WLFREQ", 0
"REFL", +3.0
"LSCL",10.0
"RESLN",0.100
"AVG",   1
"SMPLAUTO",      0
"SMPL",       2000
"SMPLINTVL",0.0065
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",1
"MEASWL",0
"SWPSPD",1
"RESPARM", 9435
"FREQPARM", 9435


"[TRACE DATA]"
1547.0000, -76.896
1547.0065, -78.376
1547.0130, -75.235
1547.0195, -90.105
1547.0260, -75.545
1547.0325, -75.716
1547.0390, -78.405
1547.0455, -79.058
1547.0520, -77.814
1547.0585, -79.264
1547.0650, -77.287
1547.0715, -75.089
1547.0780, -81.240
1547.0845, -77.121
1547.0910, -78.708
1547.0975, -77.699
1547.1041, -77.620
1547.1106, -75.884
1547.1171, -78.675
1547.1236, -76.717
1547.1301, -79.794
1547.1366, -76.918
1547.1431, -76.714
1547.1496, -78.095
1547.1561, -76.561
1547.1626, -79.451
1547.1691, -75.269
1547.1756, -79.505
1547.1821, -76.225
1547.1886, -76.124
1547.1951, -79.813
1547.2016, -78.296
1547.2081, -77.029
1547.2146, -82.118
1547.2211, -80.726
1547.2276, -76.423
1547.2341, -78.331
1547.2406, -74.052
1547.2471, -78.487
1547.2536, -76.532
1547.2601, -79.943
1547.2666, -78.207
1547.2731, -75.870
1547.2796, -76.902
1547.2861, -79.504
1547.2926, -76.893
1547.2991, -79.332
1547.3057, -76.100
1547.3122, -77.847
1547.3187, -76.154
1547.3252, -79.013
1547.3317, -80.047
1547.3382, -76.607
1547.3447, -76.397
1547.3512, -77.060
1547.3577, -78.039
1547.3642, -75.562
1547.3707, -81.078
1547.3772, -76.621
1547.3837, -81.256
1547.3902, -75.562
1547.3967, -78.468
1547.4032, -77.734
1547.4097, -77.468
1547.4162, -81.774
1547.4227, -78.276
1547.4292, -75.935
1547.4357, -78.711
1547.4422, -76.762
1547.4487, -80.369
1547.4552, -76.350
1547.4617, -85.837
1547.4682, -75.597
1547.4747, -78.678
1547.4812, -75.151
1547.4877, -78.392
1547.4942, -78.449
1547.5008, -75.894
1547.5073, -79.260
1547.5138, -75.526
1547.5203, -77.784
1547.5268, -80.854
1547.5333, -77.255
1547.5398, -78.492
1547.5463, -78.725
1547.5528, -78.424
1547.5593, -77.645
1547.5658, -81.554
1547.5723, -76.765
1547.5788, -76.134
1547.5853, -74.911
1547.5918, -82.222
1547.5983, -76.240
1547.6048, -81.938
1547.6113, -75.414
1547.6178, -76.802
1547.6243, -81.408
1547.6308, -77.791
1547.6373, -83.544
1547.6438, -76.855
1547.6503, -77.827
1547.6568, -80.899
1547.6633, -78.033
1547.6698, -81.320
1547.6763, -77.606
1547.6828, -77.042
1547.6893, -76.452
1547.6958, -78.924
1547.7024, -81.049
1547.7089, -76.081
1547.7154, -77.796
1547.7219, -76.976
1547.7284, -77.750
1547.7349, -75.606
1547.7414, -80.850
1547.7479, -77.331
1547.7544, -76.272
1547.7609, -81.210
1547.7674, -74.956
1547.7739, -82.237
1547.7804, -77.815
1547.7869, -75.453
1547.7934, -77.969
1547.7999, -78.098
1547.8064, -78.703
1547.8129, -82.465
1547.8194, -74.393
1547.8259, -78.567
1547.8324, -79.841
1547.8389, -78.053
1547.8454, -78.842
1547.8519, -76.195
1547.8584, -75.159
1547.8649, -80.730
1547.8714, -76.687
1547.8779, -83.501
1547.8844, -76.598
1547.8909, -80.408
1547.8974, -76.203
1547.9040, -83.928
1547.9105, -79.342
1547.9170, -74.670
1547.9235, -78.843
1547.9300, -77.192
1547.9365, -75.362
