#54044870BCSV 	// AQ6370C OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1553.500000
"SPAN",  13.000000
"START WL",1547.000000
"STOP WL",1560.000000
"WLFREQ", 0
"REFL", +3.0
"LSCL",10.0
"RESLN",0.100
"AVG",   1
"SMPLAUTO",      0
"SMPL",       2000
"SMPLINTVL",0.0065
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",1
"MEASWL",0
"SWPSPD",1
"RESPARM", 9435
"FREQPARM", 9435


"[TRACE DATA]"
1547.0000, -77.506
1547.0065, -77.016
1547.0130, -75.350
1547.0195, -79.933
1547.0260, -74.472
1547.0325, -78.111
1547.0390, -77.001
1547.0455, -76.896
1547.0520, -76.849
1547.0585, -77.193
1547.0650, -80.732
1547.0715, -78.255
1547.0780, -77.633
1547.0845, -76.580
1547.0910, -77.517
1547.0975, -77.027
1547.1041, -76.689
1547.1106, -75.713
1547.1171, -77.486
1547.1236, -77.003
1547.1301, -78.521
1547.1366, -89.267
1547.1431, -83.883
1547.1496, -75.710
1547.1561, -77.040
1547.1626, -78.416
1547.1691, -77.284
1547.1756, -77.653
1547.1821, -75.501
1547.1886, -74.811
1547.1951, -80.838
1547.2016, -76.624
1547.2081, -79.657
1547.2146, -78.111
1547.2211, -75.335
1547.2276, -78.288
1547.2341, -75.256
1547.2406, -77.397
1547.2471, -78.025
1547.2536, -75.288
1547.2601, -78.749
1547.2666, -76.009
1547.2731, -79.572
1547.2796, -79.207
1547.2861, -76.116
1547.2926, -77.346
1547.2991, -81.523
1547.3057, -77.793
1547.3122, -80.600
1547.3187, -76.415
1547.3252, -75.559
1547.3317, -80.188
1547.3382, -76.025
1547.3447, -76.317
1547.3512, -80.284
1547.3577, -76.183
1547.3642, -79.993
1547.3707, -78.316
1547.3772, -76.751
1547.3837, -79.432
1547.3902, -76.127
1547.3967, -79.800
1547.4032, -76.318
1547.4097, -77.517
1547.4162, -75.518
1547.4227, -77.971
1547.4292, -78.959
1547.4357, -78.131
1547.4422, -79.138
1547.4487, -78.595
1547.4552, -75.266
1547.4617, -76.480
1547.4682, -75.031
1547.4747, -77.089
1547.4812, -79.423
1547.4877, -79.423
1547.4942, -77.107
1547.5008, -77.941
1547.5073, -76.885
1547.5138, -77.047
1547.5203, -77.412
1547.5268, -76.216
1547.5333, -77.752
1547.5398, -75.720
1547.5463, -88.097
1547.5528, -77.384
1547.5593, -74.278
1547.5658, -78.588
1547.5723, -80.919
1547.5788, -76.004
1547.5853, -77.531
1547.5918, -77.874
1547.5983, -76.298
1547.6048, -86.612
1547.6113, -82.356
1547.6178, -80.693
1547.6243, -76.288
1547.6308, -75.707
1547.6373, -77.043
1547.6438, -78.079
1547.6503, -77.944
1547.6568, -80.469
1547.6633, -78.426
1547.6698, -75.241
1547.6763, -81.091
1547.6828, -83.082
1547.6893, -75.846
1547.6958, -79.738
1547.7024, -76.395
1547.7089, -75.663
1547.7154, -77.116
1547.7219,-103.491
1547.7284, -75.797
1547.7349, -79.115
1547.7414, -77.205
1547.7479, -77.293
1547.7544, -78.966
1547.7609, -76.932
1547.7674, -76.987
1547.7739, -75.791
1547.7804, -85.836
1547.7869, -77.970
1547.7934, -77.899
1547.7999, -75.029
1547.8064, -77.684
1547.8129, -80.082
1547.8194, -81.351
1547.8259, -78.916
1547.8324, -75.258
1547.8389, -76.988
1547.8454, -77.237
1547.8519, -80.997
1547.8584, -80.216
1547.8649, -77.385
1547.8714, -76.192
1547.8779, -75.824
1547.8844, -83.430
1547.8909, -78.756
1547.8974, -75.525
1547.9040, -76.592
1547.9105, -77.216
1547.9170, -75.806
1547.9235, -75.956
1547.9300, -79.637
1547.9365, -76.578
